id	file	context	type	japanese	translation
DB_Enemies_95_name	Enemies.json	Enemies.json #95 (大魔王ダフィール)	name	大魔王ダフィール	Great Demon King Dafill
DB_Enemies_96_name	Enemies.json	Enemies.json #96 (闇の王)	name	闇の王	Dark King
DB_Enemies_97_name	Enemies.json	Enemies.json #97 (伝説のバンデッド)	name	伝説のバンデッド	Legendary Bandit
DB_Enemies_98_name	Enemies.json	Enemies.json #98 (ザイール)	name	ザイール	Zaire
DB_Enemies_9_name	Enemies.json	Enemies.json #9 (蛇神ミケーネ)	name	蛇神ミケーネ	Serpent God Mycenae
DB_Items_10_description	Items.json	Items.json #10	description	フレイムの古書収集家ダガから譲られた不思議な本。分厚く\n頑丈な装丁で、しかも割と新しい本に見える。	"A strange book given by Gada, an antiquarian of Flame. Thick, with a sturdy
binding, and it looks rather new."
DB_Items_10_name	Items.json	Items.json #10 (奇書『闇は我々の中に』)	name	奇書『闇は我々の中に』	"Rare Tome ""The Darkness Within Us"""
DB_Items_11_description	Items.json	Items.json #11	description	フレイムの戦士が戦に赴く際に摂取するキノコ。\n10ターンの間攻撃力を２倍にする！！	"A mushroom consumed by Flame warriors before heading into battle.
Doubles attack power for 10 turns!!"
DB_Items_11_name	Items.json	Items.json #11 (狂戦士のキノコ)	name	狂戦士のキノコ	Berserker Mushroom
DB_Items_12_description	Items.json	Items.json #12	description	セイリュー独自の携帯食。栄養価が高く、携帯性にも優れて\nおり旅や戦の際に好んで食べられている。HPを500回復する。	"A portable food unique to Seiryu. Nutritious and easy to carry,
and favored for travel and war. Restores 500 HP."
DB_Items_12_name	Items.json	Items.json #12 (ライスボール)	name	ライスボール	Rice Ball
DB_Items_13_description	Items.json	Items.json #13	description	魔物から採取した、それなりの皮、骨、角、牙など…。\n街の店に持っていけば100Gで買い取ってもらえるだろう。	"Fur, bones, horns, fangs, and more collected from monsters—of middling quality.
Town shops will buy them for 100G."
DB_Items_13_name	Items.json	Items.json #13 (ふつうの魔物の素材)	name	ふつうの魔物の素材	Common Monster Material
DB_Items_14_description	Items.json	Items.json #14	description	魔物から採取した、状態の良い皮、骨、角、牙など…。\n街の店に持っていけば300Gで買い取ってもらえるだろう。	"Fur, bones, horns, fangs, and more collected from monsters—in good condition.
Town shops will buy them for 300G."
DB_Items_14_name	Items.json	Items.json #14 (かなりいい魔物の素材)	name	かなりいい魔物の素材	Fine Monster Material
DB_Items_15_description	Items.json	Items.json #15	description	魔物から採取した、貴重な類の皮、骨、角、牙など…。\n街の店に持っていけば600Gで買い取ってもらえるだろう。	"Fur, bones, horns, fangs, and more collected from monsters—of the precious kind.
Town shops will buy them for 600G."
DB_Items_15_name	Items.json	Items.json #15 (きちょうな魔物の素材)	name	きちょうな魔物の素材	Precious Monster Material
DB_Items_16_description	Items.json	Items.json #16	description	魔物から採取した、最高級の皮、骨、角、牙など…。\n街の店に持っていけば1000Gで買い取ってもらえるだろう。	"Fur, bones, horns, fangs, and more collected from monsters—of the highest grade.
Town shops will buy them for 1000G."
DB_Items_16_name	Items.json	Items.json #16 (さいこうの魔物の素材)	name	さいこうの魔物の素材	Supreme Monster Material
DB_Items_17_description	Items.json	Items.json #17	description	ウィンダム王国城内で作られた、兵士たちの主食である\nパン。固くてパサパサだが栄養は十分。HP300回復する。	"Bread made within Windam Castle, a staple of the soldiers.
Hard and dry, but plenty nutritious. Restores 300 HP."
DB_Items_17_name	Items.json	Items.json #17 (固いパン)	name	固いパン	Hard Bread
DB_Items_18_description	Items.json	Items.json #18	description	ウィンダム城下町の名物パン屋で作られた美味しいパン。\n外はサクっと中はフワッとしている。HP800回復する。	"Delicious bread from the famous bakery of Windam Castle Town.
Crisp outside, fluffy inside. Restores 800 HP."
DB_Items_18_name	Items.json	Items.json #18 (美味しいパン)	name	美味しいパン	Delicious Bread
DB_Items_1_description	Items.json	Items.json #1	description	薬効成分のある数種類の植物を混ぜ合わせた応急の塗り薬。\n怪我の治療用に最も普及している薬。HPを500回復できる。	"An emergency salve made by blending several plants with medicinal properties.
The most widespread medicine for treating wounds. Restores 500 HP."
DB_Items_1_name	Items.json	Items.json #1 (傷薬)	name	傷薬	Healing Herb
DB_Items_20_description	Items.json	Items.json #20	description	敵から奪った、まずまずの宝石、貴金属、装飾品など…。\n街の店に持っていけば100Gで買い取ってもらえるだろう。	"Gems, precious metals, and ornaments taken from enemies—of decent quality.
Town shops will buy them for 100G."
DB_Items_20_name	Items.json	Items.json #20 (ちょっとした財宝)	name	ちょっとした財宝	A Little Treasure
DB_Items_21_description	Items.json	Items.json #21	description	敵から奪った、状態の良い宝石、貴金属、装飾品など…。\n街の店に持っていけば300Gで買い取ってもらえるだろう。	"Gems, precious metals, and ornaments taken from enemies—in good condition.
Town shops will buy them for 300G."
DB_Items_21_name	Items.json	Items.json #21 (なかなかの財宝)	name	なかなかの財宝	A Good Treasure
DB_Items_22_description	Items.json	Items.json #22	description	敵から奪った、高価な宝石、貴金属、装飾品など…。\n街の店に持っていけば600Gで買い取ってもらえるだろう。	"Gems, precious metals, and ornaments taken from enemies—of the expensive kind.
Town shops will buy them for 600G."
DB_Items_22_name	Items.json	Items.json #22 (かなりいい財宝)	name	かなりいい財宝	A Fine Treasure
DB_Items_23_description	Items.json	Items.json #23	description	敵から奪った、最高級の宝石、貴金属、装飾品など…。\n街の店に持っていけば1000Gで買い取ってもらえるだろう。	"Gems, precious metals, and ornaments taken from enemies—of the highest grade.
Town shops will buy them for 1000G."
DB_Items_23_name	Items.json	Items.json #23 (すごい財宝)	name	すごい財宝	A Great Treasure
DB_Items_24_description	Items.json	Items.json #24	description	敵から奪った、伝説級の宝石、貴金属、装飾品など…。\n街の店に持っていけば10万Gで買い取ってもらえるだろう。	"Gems, precious metals, and ornaments taken from enemies—of legendary quality.
Town shops will buy them for 100000G."
DB_Items_24_name	Items.json	Items.json #24 (ものすごい財宝)	name	ものすごい財宝	An Awesome Treasure
DB_Items_25_description	Items.json	Items.json #25	description	これを持っていればフレイム王国へ入ることが出来る。\nウィンが王様から貰ったもの。	"Holding this allows entry into the Flame Kingdom.
A gift from the king to Win."
DB_Items_25_name	Items.json	Items.json #25 (南への通行手形)	name	南への通行手形	Southern Passage Permit
DB_Items_26_description	Items.json	Items.json #26	description	フレイム王国で作られた甘い食べ物。何かの果物を干して\n乾燥させたもの。HPを300回復する。	"A sweet food made in the Flame Kingdom. Some kind of fruit,
dried and preserved. Restores 300 HP."
DB_Items_26_name	Items.json	Items.json #26 (ドライフルーツ)	name	ドライフルーツ	Dried Fruit
DB_Items_27_description	Items.json	Items.json #27	description	握りしめると力を得ることが出来る、輝く不思議な石。\n使用するとこうげき力が５成長する。	"A glowing, mysterious stone that grants power when clutched.
Using it raises attack by 5."
DB_Items_27_name	Items.json	Items.json #27 (力のエレメント)	name	力のエレメント	Power Element
DB_Items_28_description	Items.json	Items.json #28	description	握りしめると力を得ることが出来る、輝く不思議な石。\n使用するとぼうぎょ力が５成長する。	"A glowing, mysterious stone that grants power when clutched.
Using it raises defense by 5."
DB_Items_28_name	Items.json	Items.json #28 (守りのエレメント)	name	守りのエレメント	Guard Element
DB_Items_29_description	Items.json	Items.json #29	description	握りしめると力を得ることが出来る、輝く不思議な石。\n使用すると素早さが５成長する。	"A glowing, mysterious stone that grants power when clutched.
Using it raises agility by 5."
DB_Items_29_name	Items.json	Items.json #29 (素早さのエレメント)	name	素早さのエレメント	Swiftness Element
DB_Items_2_description	Items.json	Items.json #2	description	軍隊の兵士に支給される、医療品類の詰め合わせ。\n戦場で即座に使えるよう工夫されている。HPを1000回復する。	"A set of medical supplies issued to soldiers.
Designed for immediate use on the battlefield. Restores 1000 HP."
DB_Items_2_name	Items.json	Items.json #2 (医療キット)	name	医療キット	Medical Kit
DB_Items_30_description	Items.json	Items.json #30	description	握りしめると力を得ることが出来る、輝く不思議な石。\n使用すると魔力が５成長する。	"A glowing, mysterious stone that grants power when clutched.
Using it raises magic attack by 5."
DB_Items_30_name	Items.json	Items.json #30 (魔力のエレメント)	name	魔力のエレメント	Magic Element
DB_Items_31_description	Items.json	Items.json #31	description	握りしめると力を得ることが出来る、輝く不思議な石。\n使用すると魔法ぼうぎょが５成長する。	"A glowing, mysterious stone that grants power when clutched.
Using it raises magic defense by 5."
DB_Items_31_name	Items.json	Items.json #31 (精神のエレメント)	name	精神のエレメント	Mind Element
DB_Items_32_description	Items.json	Items.json #32	description	握りしめると力を得ることが出来る、輝く不思議な石。\n使用すると最大HPが200成長する。	"A glowing, mysterious stone that grants power when clutched.
Using it raises Max HP by 200."
DB_Items_32_name	Items.json	Items.json #32 (いのちのエレメント)	name	いのちのエレメント	Life Element
DB_Items_33_description	Items.json	Items.json #33	description	握りしめると力を得ることが出来る、輝く不思議な石。\n使用すると最大EPが50成長する。	"A glowing, mysterious stone that grants power when clutched.
Using it raises Max EP by 50."
DB_Items_33_name	Items.json	Items.json #33 (気力のエレメント)	name	気力のエレメント	Vigor Element
DB_Items_34_description	Items.json	Items.json #34	description	握りしめると力を得ることが出来る、輝く不思議な石。\n使用すると素早さが5、最大EPが50成長する。	"A glowing, mysterious stone that grants power when clutched.
Using it raises agility by 5 and Max EP by 50."
DB_Items_34_name	Items.json	Items.json #34 (風のエレメント)	name	風のエレメント	Wind Element
DB_Items_35_description	Items.json	Items.json #35	description	握りしめると力を得ることが出来る、輝く不思議な石。\n使用すると攻撃力が5、魔力が5成長する。	"A glowing, mysterious stone that grants power when clutched.
Using it raises attack by 5 and magic attack by 5."
DB_Items_35_name	Items.json	Items.json #35 (火のエレメント)	name	火のエレメント	Fire Element
DB_Items_36_description	Items.json	Items.json #36	description	握りしめると力を得ることが出来る、輝く不思議な石。\n使用すると最大HPが200、魔法ぼうぎょ力が5成長する。	"A glowing, mysterious stone that grants power when clutched.
Using it raises Max HP by 200 and magic defense by 5."
DB_Items_36_name	Items.json	Items.json #36 (水のエレメント)	name	水のエレメント	Water Element
DB_Items_37_description	Items.json	Items.json #37	description	ライスボールの進化版。栄養価が高く、携帯性にも優れて\nおり旅や戦の際に好んで食べられている。HPを1200回復する。	"The evolved form of the rice ball. Nutritious and easy to carry,
and favored for travel and war. Restores 1200 HP."
DB_Items_37_name	Items.json	Items.json #37 (おにぎり)	name	おにぎり	Onigiri
DB_Items_38_description	Items.json	Items.json #38	description	軍隊の兵士に支給される、医療品類の詰め合わせ。\n戦場で即座に使えるよう工夫されている。HPを1500回復する。	"A set of medical supplies issued to soldiers.
Designed for immediate use on the battlefield. Restores 1500 HP."
DB_Items_38_name	Items.json	Items.json #38 (高級医療キット)	name	高級医療キット	Premium Medical Kit
DB_Items_3_description	Items.json	Items.json #3	description	専門的な錬金術によって作られる貴重な薬。その材料は秘密\nとされていて、量産も不可能。HPを2000回復できる。	"A precious medicine made through specialized alchemy. Its ingredients are secret,
and mass production is impossible. Restores 2000 HP."
DB_Items_3_name	Items.json	Items.json #3 (ヒールポーション)	name	ヒールポーション	Heal Potion
DB_Items_40_description	Items.json	Items.json #40	description	魔物から採取した、最高級の皮、骨、角、牙など…。\n街の店に持っていけば3000Gで買い取ってもらえるだろう。	"Fur, bones, horns, fangs, and more collected from monsters—of the highest grade.
Town shops will buy them for 3000G."
DB_Items_40_name	Items.json	Items.json #40 (究極の魔物の素材)	name	究極の魔物の素材	Ultimate Monster Material
DB_Items_41_description	Items.json	Items.json #41	description	握りしめると力を得ることが出来る、輝く不思議な石。\n使用すると全ての能力が成長する。	"A glowing, mysterious stone that grants power when clutched.
Using it raises all abilities."
DB_Items_41_name	Items.json	Items.json #41 (闇のエレメント)	name	闇のエレメント	Dark Element
